[PtcServer Acquisition File]
PtcServerVersion=1.0.0.49
[PTC Status]
ID=Potenciostat [kolibrik.net] 1.4C_20161122 (PTC1, PTC-gamma-rC)
Serial=Kl-Ptc-150238
Setpoint=0
Range=15A
Feedback=Vout
OutputEnabled=0
Switches=35264
AutoCalib=3
AutoRange=0
Vout=0.000146073
Vsense=0.0001361543
Vref=-0.001683696
I=0.00571004
[ACQ CV]
Timestamp=2017-01-18 20:44:45.543
StepReduction=1
AvgOnReduction=1
ChannelMask=15
VChannel=1
Start=0
Margin1=-0.05
Margin2=0.05
End=0
Speed=50
Step=0.001
Sweeps=102
WaitFirst=10
WaitStep=2
WaitSweep=1
RelayAfterOff=1
ChannelCount=4
Channel1=Vout
Channel1Src=Tag3/Channel0
Channel2=Vsense
Channel2Src=Tag3/Channel1
Channel3=Vref
Channel3Src=Tag3/Channel2
Channel4=I
Channel4Src=Tag3/Channel3
[DataHeader]
Number	Vout	Vsense	Vref	I
[Data]
2279	0.337395	0.01651387	-0.00173731	3.28363
2280	0.375428	0.01834751	-0.001843357	3.65486
2281	0.41321	0.02020921	-0.001745301	4.02388
2282	0.450944	0.02204977	-0.001779755	4.39234
2283	0.488432	0.02390563	-0.001741502	4.75867
2284	0.525851	0.02567298	-0.001734526	5.12406
2285	0.563094	0.027503	-0.001754111	5.48707
2286	0.60022	0.02933454	-0.001764427	5.84987
2287	0.637203	0.03114246	-0.001859405	6.21038
2288	0.674019	0.0329438	-0.001817189	6.57049
2289	0.710687	0.0346696	-0.001795082	6.92858
2290	0.747216	0.0364496	-0.001738783	7.28564
2291	0.783479	0.0382632	-0.001788565	7.64105
2292	0.819787	0.0400469	-0.001808903	7.99579
2293	0.855887	0.041823	-0.00176744	8.34817
2294	0.891863	0.0436156	-0.00183684	8.70088
2295	0.927717	0.0453239	-0.001841392	9.04999
2296	0.963415	0.0470556	-0.001831076	9.39771
2297	0.998897	0.0488798	-0.001804416	9.74402
2298	1.034319	0.0506476	-0.001751065	10.09115
2299	1.068857	0.0522935	-0.001748216	10.42813
2300	1.082367	0.0529509	-0.001756109	10.56653
2301	1.09521	0.0536053	-0.001756141	10.69035
2302	1.129505	0.0551935	-0.001753554	11.01824
2303	1.163586	0.0569047	-0.001765246	11.34553
2304	1.197295	0.0584806	-0.001763314	11.66532
2305	1.230365	0.0601021	-0.00176482	11.98924
2306	1.262929	0.0617413	-0.001698369	12.31454
2307	1.294931	0.0634002	-0.00169041	12.63543
2308	1.326544	0.0650294	-0.00172565	12.95263
2309	1.35764	0.0665474	-0.001746283	13.26682
2310	1.388284	0.0680257	-0.001828194	13.5714
2311	1.41842	0.0695466	-0.001766392	13.87251
2312	1.448256	0.0710307	-0.001690607	14.16636
2313	1.47756	0.0724494	-0.001737539	14.45245
2314	1.506502	0.0738923	-0.001726207	14.73587
2315	1.534931	0.0752347	-0.001717855	15.01678
2316	1.562846	0.0765996	-0.001669515	15.28949
2317	1.590528	0.0779575	-0.001735705	15.55475
2318	1.617674	0.0792163	-0.001755716	15.81386
2319	1.644447	0.0805316	-0.001752735	16.07399
2320	1.670923	0.0818358	-0.001756371	16.32066
2321	1.696804	0.0829705	-0.001791611	16.56872
2322	1.772978	0.0614294	-0.001698729	12.33062
2323	1.935139	0.0001315578	-0.001707572	0.02769664
2324	0.02226728	0.0001857963	-0.001671939	0.02299387
2325	-0.149396	0.0001757169	-0.001633849	0.02272623
2326	-0.298723	0.0001226932	-0.001608074	0.02116565
2327	-0.2428111	0.0001070323	-0.001648456	0.02006834
2328	-0.1552916	0.0001679685	-0.001685497	0.0189503
2329	-0.0587494	0.0001328711	-0.001671251	0.01789691
2330	0.02326368	0.0001163894	-0.001703969	0.01708039
2331	0.0868214	5.8638E-5	-0.001700759	0.01626037
2332	0.1325091	0.0001055877	-0.001746513	0.01559543
2333	0.1633592	7.89938E-5	-0.001693456	0.01502528
2334	0.1834235	0.0001393062	-0.001731447	0.01442422
2335	0.1955842	9.80035E-5	-0.001741927	0.0139077
2336	0.2025652	0.0001039133	-0.001706491	0.01351503
2337	0.2060863	9.64604E-5	-0.001679799	0.01309996
2338	0.2076349	0.0001058504	-0.001657037	0.01263754
2339	0.2078483	0.0001311967	-0.001651993	0.01222307
2340	0.2073157	0.0001347754	-0.00162576	0.01196098
2341	0.2064234	0.0001189503	-0.001667353	0.01165259
2342	0.2055155	7.96504E-5	-0.001663063	0.01136441
2343	0.2044796	9.3998E-5	-0.001694962	0.01127973
2344	0.2033946	8.66765E-5	-0.001691589	0.01102206
2345	0.2023547	0.0001356946	-0.001670301	0.01068692
2346	0.2012245	8.68406E-5	-0.001703347	0.01051922
2347	0.2001678	4.09415E-5	-0.001676098	0.01034715
2348	0.199082	9.19624E-5	-0.001676655	0.01019332
2349	0.198004	7.48241E-5	-0.001645181	0.00998011
2350	0.1970007	0.000124105	-0.001580825	0.00980019
2351	0.1959942	0.0001159626	-0.001675279	0.00952541
2352	0.1950473	0.0001016479	-0.001636829	0.00929516
2353	0.1940267	0.0001012867	-0.001711829	0.00911999
2354	0.1930198	0.0001569698	-0.001731938	0.00905051
2355	0.1920598	0.0001656703	-0.001756731	0.00900018
2356	0.1910221	9.97764E-5	-0.001698991	0.00870935
2357	0.1900547	0.0001302445	-0.001704395	0.00886986
2358	0.1891204	0.0001455771	-0.001667648	0.0086476
2359	0.188107	9.72812E-5	-0.001682877	0.00839026
2360	0.1870503	0.0001419656	-0.001633325	0.00853584
2361	0.1859809	0.0001444936	-0.00157588	0.00835188
2362	0.185056	0.0001093962	-0.001702201	0.00831926
2363	0.183974	0.0001605485	-0.001643478	0.00819607
2364	0.1830258	0.0001442638	-0.001636175	0.00809574
2365	0.1819994	6.98665E-5	-0.001628052	0.00809501
2366	0.1810333	5.26297E-5	-0.001654679	0.00788702
2367	0.1800157	6.95053E-5	-0.00168065	0.00780366
2368	0.1790687	0.0001097245	-0.001659526	0.00763596
2369	0.1780666	6.62221E-5	-0.001661262	0.00764679
2370	0.1770434	0.000101615	-0.001641644	0.00751178
2371	0.1760605	4.58335E-5	-0.001664701	0.00744831
2372	0.1750087	9.04522E-5	-0.001642757	0.00734335
2373	0.17405	0.0001141569	-0.001644428	0.00725372
2374	0.1730832	6.89472E-5	-0.001661589	0.00724778
2375	0.1720753	6.36941E-6	-0.001677375	0.00719573
2376	0.170986	1.96007E-5	-0.001616426	0.00716838
2377	0.1699434	5.81126E-5	-0.001608009	0.00723258
2378	0.1689835	0.0001534896	-0.001707048	0.00714837
2379	0.1679956	0.0001469889	-0.00171196	0.00713331
2380	0.1669944	0.000127421	-0.001702855	0.00693621
2381	0.1660176	0.0001597605	-0.001733772	0.00697604
2382	0.165052	0.0001371393	-0.001756665	0.00687419
2383	0.1640192	8.1883E-5	-0.001720803	0.00679341
2384	0.1630298	0.0001539821	-0.001756764	0.0067839
2385	0.1620495	0.0001546059	-0.001749296	0.00658277
2386	0.1611266	8.45752E-5	-0.001784078	0.00670979
2387	0.1601933	0.0001413417	-0.00172958	0.00660682
2388	0.159136	9.40637E-5	-0.001725617	0.0064368
2389	0.1581396	0.0001236453	-0.001731087	0.00665186
2390	0.1570308	0.0001967622	-0.001750377	0.00654585
2391	0.1560225	0.0001501736	-0.001720214	0.0064477
2392	0.1549919	0.0001306057	-0.001725454	0.00640219
2393	0.1540188	0.0001179325	-0.001752572	0.00654645
2394	0.1529673	0.0001054564	-0.001716807	0.00631124
2395	0.1520067	8.32619E-5	-0.001663784	0.00629156
2396	0.1509645	0.0001129092	-0.001722965	0.00625576
2397	0.150032	0.0001632407	-0.00166195	0.00617834
2398	0.1490796	0.0002006363	-0.001685006	0.00611665
2399	0.1481124	0.0002042807	-0.001713893	0.00615126
2400	0.1471225	0.0001851068	-0.001652517	0.0061226
2401	0.1460885	9.94153E-5	-0.001649832	0.00610549
2402	0.1450806	0.0001348738	-0.001679537	0.00594565
2403	0.1441624	0.0001345127	-0.001643576	0.00606084
2404	0.143124	0.0001402911	-0.001677211	0.0059512
2405	0.1420657	0.0001429177	-0.001653762	0.00597497
2406	0.1410422	0.0001421297	-0.001704886	0.00587616
2407	0.1399281	0.0001558863	-0.00165969	0.00576942
2408	0.1390546	0.0001608111	-0.001673674	0.00578561
2409	0.1380076	0.0001131719	-0.001655334	0.00576731
2410	0.1369999	0.0001802148	-0.001676294	0.00566625
2411	0.1360681	0.0001574294	-0.001643085	0.00572121
2412	0.1350232	0.0001413089	-0.001660017	0.00578045
2413	0.1340952	0.0001765048	-0.001598282	0.00574333
2414	0.1330912	0.0001274867	-0.001711109	0.00583098
2415	0.1320608	0.000135826	-0.001682222	0.00578633
2416	0.1310517	0.0001232185	-0.001680978	0.00581374
2417	0.1300496	0.0001275851	-0.001689329	0.00570667
2418	0.1290936	0.0001787374	-0.001679733	0.00574796
2419	0.1280259	7.19349E-5	-0.001655825	0.00575218
2420	0.1270708	0.0001607455	-0.001663227	0.00571196
2421	0.1260422	0.0001203621	-0.001692604	0.00564445
2422	0.1250459	0.0001669179	-0.001616622	0.00560753
2423	0.1241097	6.50074E-5	-0.001682681	0.00566526
2424	0.1230816	0.0001145837	-0.001758761	0.00562418
2425	0.1221052	0.0001509944	-0.001655039	0.00552523
2426	0.121065	0.0001580204	-0.001704755	0.00559109
2427	0.1200387	0.0001498124	-0.001691524	0.00545575
2428	0.1190488	0.0001337904	-0.001690345	0.00552299
2429	0.1180284	0.0001104468	-0.001693358	0.00545443
2430	0.1169786	9.39652E-5	-0.001633653	0.00568752
2431	0.1160084	0.0001054892	-0.001707703	0.00555119
2432	0.1149687	9.35055E-5	-0.001632965	0.00546321
2433	0.1139589	0.0001407836	-0.001681535	0.00549346
2434	0.1130208	0.0001388137	-0.001674493	0.00552087
2435	0.1120335	0.0002129483	-0.001690738	0.00567101
2436	0.1110108	0.0001718427	-0.001669319	0.00568633
2437	0.1099467	0.0001890795	-0.001673183	0.00561836
2438	0.1090331	0.0001779494	-0.001691425	0.00553276
2439	0.1079832	0.0001561161	-0.001681076	0.00539967
2440	0.1069925	0.000205003	-0.001669056	0.00544577
2441	0.1060447	0.0001026328	-0.001652059	0.00551308
2442	0.1050777	0.0002169538	-0.001663325	0.00545832
2443	0.1040987	0.0002425628	-0.001654908	0.00539505
2444	0.1030749	0.0002090742	-0.001672004	0.00552365
2445	0.1020193	0.0002406257	-0.001681436	0.00539042
2446	0.1010493	0.0002153451	-0.001711764	0.00556539
2447	0.100054	0.0001869126	-0.001649995	0.00530535
2448	0.0990672	0.0001952519	-0.001675803	0.00542609
2449	0.0979687	0.0001466605	-0.001612692	0.00547926
2450	0.0970196	0.0002396079	-0.001679569	0.00550462
2451	0.0960219	0.0002106501	-0.001696338	0.00541169
2452	0.0949949	0.0001511585	-0.001673642	0.00542127
2453	0.0941205	0.0001839249	-0.001730203	0.00531975
2454	0.0930486	0.0001867156	-0.001776054	0.00541717
2455	0.0919654	0.0001617961	-0.001753456	0.00526327
2456	0.0910047	0.0001737469	-0.001735901	0.00522701
2457	0.0899989	0.0002073012	-0.001720574	0.00523943
2458	0.088997	0.0001957115	-0.001747561	0.0051998
2459	0.0880302	0.0001770958	-0.001752866	0.00527166
2460	0.0870239	0.0001677715	-0.001745432	0.00522074
2461	0.0859399	0.0002483741	-0.001718609	0.00519121
2462	0.0850685	0.0001835637	-0.001737997	0.00525416
2463	0.0840628	0.0002256872	-0.001716611	0.00539993
2464	0.0829991	0.0001258451	-0.00172077	0.00539386
2465	0.0820135	0.0001657359	-0.001691851	0.00528481
2466	0.0810307	0.0002156077	-0.001621797	0.0053611
2467	0.0800135	0.0002245052	-0.001677342	0.00534703
2468	0.0790775	0.0001525046	-0.001675345	0.00542576
2469	0.0780695	0.0002027376	-0.001745203	0.0053504
2470	0.0770655	0.000101418	-0.001682124	0.00527747
2471	0.0760327	0.0001375004	-0.00170089	0.00535284
2472	0.0750667	0.0001262719	-0.001702266	0.0053245
2473	0.0740709	0.000118622	-0.001685104	0.00523745
2474	0.0730009	0.0002124887	-0.001659853	0.00529082
2475	0.0719376	8.06026E-5	-0.001638532	0.00521228
2476	0.0709923	0.0001861903	-0.001649209	0.00519306
2477	0.0700227	0.0001980098	-0.001621109	0.00527939
2478	0.069044	0.0001956787	-0.001709962	0.00514702
2479	0.0680648	0.0002456818	-0.001677539	0.00533567
2480	0.0670159	0.0002037225	-0.001719722	0.00514551
2481	0.0661261	0.0001477112	-0.001730006	0.00531103
2482	0.0651438	0.0001073935	-0.001716316	0.00535845
2483	0.0641211	0.0001027642	-0.001691982	0.00530046
2484	0.0630684	7.66955E-5	-0.001642692	0.00525006
2485	0.062093	0.0001340859	-0.001624515	0.00529432
2486	0.0610394	0.0001168819	-0.001679832	0.00519134
2487	0.0600231	7.43645E-5	-0.001633063	0.00529656
2488	0.0590215	4.04819E-5	-0.001651436	0.00517741
2489	0.0580346	0.0001195085	-0.001637452	0.00516842
2490	0.057078	0.0001518152	-0.001576469	0.00512113
2491	0.0560263	0.0001532269	-0.001660738	0.00517325
2492	0.0550525	0.0001420969	-0.001664995	0.0052249
2493	0.0540291	0.0001258779	-0.001698107	0.00530997
2494	0.0529492	0.0001665896	-0.001634144	0.00526684
2495	0.0519833	0.0001471859	-0.001743074	0.00526625
2496	0.0509323	0.0001905898	-0.001655432	0.00517846
2497	0.0499717	0.0001312623	-0.001644198	0.00531341
2498	0.0490151	0.0001828742	-0.001651142	0.00533765
2499	0.0480397	0.0001764063	-0.001716578	0.00529168
2500	0.0470282	0.0001747647	-0.001650945	0.00525753
2501	0.0460702	0.0001530299	-0.001690574	0.00535416
2502	0.0450545	6.13302E-5	-0.00164315	0.00533851
2503	0.0440013	0.000171777	-0.001608467	0.00529253
2504	0.0430758	0.0001455114	-0.001600148	0.00520581
2505	0.0420699	0.0001528986	-0.001596087	0.00525614
2506	0.0410418	0.0001427207	-0.001599788	0.00524372
2507	0.0400408	0.0001739768	-0.001525181	0.00510786
2508	0.0390136	0.0001582174	-0.001556688	0.0052212
2509	0.038084	0.0002350443	-0.001619013	0.00524339
2510	0.0370192	0.0001515197	-0.001681469	0.00513718
2511	0.036004	0.0001564116	-0.001683467	0.00517496
2512	0.0350508	0.0001337904	-0.001665749	0.00529286
2513	0.0339792	0.0001367781	-0.001622354	0.00522589
2514	0.0329706	0.0001378616	-0.001561338	0.00510118
2515	0.0320242	9.79379E-5	-0.001661917	0.00517595
2516	0.03095632	0.0001371393	-0.001668893	0.0052457
2517	0.02997358	0.0001049311	-0.001600509	0.00513421
2518	0.02894194	0.0001972875	-0.001613904	0.005114
2519	0.02796357	0.0001497139	-0.001611087	0.00526341
2520	0.02699478	0.0001639958	-0.001631688	0.00523811
2521	0.02599842	0.0001010241	-0.001680323	0.00536506
2522	0.02508527	0.000135432	-0.001665421	0.00529597
2523	0.02409155	0.0001447891	-0.001660738	0.00529914
2524	0.02303138	0.0001644226	-0.001690181	0.00525522
2525	0.02208525	0.0001503049	-0.001681567	0.00520739
2526	0.02106708	0.0002288719	-0.001651469	0.00528223
2527	0.02004835	0.0001632735	-0.001653303	0.00517074
2528	0.01911718	0.0001089694	-0.001687856	0.00523976
2529	0.01809867	0.0001130734	-0.001663292	0.00527463
2530	0.01708109	0.0001235468	-0.00167089	0.00515984
2531	0.0160381	0.0001619274	-0.001655563	0.00526043
2532	0.01501122	0.0001427535	-0.001714679	0.00509062
2533	0.01401156	0.0001612051	-0.001663653	0.00516955
2534	0.01299023	0.0002197117	-0.001692244	0.00519663
2535	0.01202551	0.0001923298	-0.001638926	0.00520786
2536	0.01104567	0.0002289047	-0.001725061	0.00536678
2537	0.01006965	0.0001964995	-0.001735377	0.00515039
2538	0.0090591	0.0001861246	-0.001720017	0.00519729
2539	0.00804122	0.0001308027	-0.001734952	0.00514993
2540	0.00708534	0.0001132704	-0.001727517	0.00525667
2541	0.00605823	8.89419E-5	-0.00170767	0.00514385
2542	0.00503748	0.0001325428	-0.001702528	0.00513883
2543	0.00407231	0.0001148792	-0.001707506	0.00532358
2544	0.003119429	0.0001091664	-0.001721589	0.00516466
2545	0.002081369	0.000119213	-0.001682976	0.00525581
2546	0.00106616	0.0001380257	-0.001698532	0.00527556
2547	0.0001355763	0.000101615	-0.001730137	0.00524544
2548	-0.00094923	0.0001461352	-0.001718936	0.00528018
2549	-0.002021519	0.0001220694	-0.001715072	0.00519848
2550	-0.003015538	0.0001472843	-0.001732757	0.00516942
2551	-0.0039752	0.0001479738	-0.001709275	0.00536889
2552	-0.00500332	0.0001637988	-0.001772484	0.00529022
2553	-0.00599	0.0001522748	-0.001714613	0.00530634
2554	-0.00701512	0.0001635362	-0.001697845	0.00522239
2555	-0.00797772	0.0001604828	-0.001740454	0.00508216
2556	-0.00901177	0.0001017135	-0.00173017	0.0051566
2557	-0.01007379	0.0001404225	-0.001747561	0.00517001
2558	-0.0109693	0.0001423595	-0.001652812	0.00515746
2559	-0.01199738	0.0001488931	-0.001726534	0.00526063
2560	-0.01295828	0.0001168162	-0.001696633	0.00516453
2561	-0.01390047	9.34727E-5	-0.00167862	0.00526433
2562	-0.01490215	0.0001540806	-0.001667026	0.00524168
2563	-0.01587602	0.0001051281	-0.00167053	0.00525555
2564	-0.01689052	8.18173E-5	-0.001632179	0.00532721
2565	-0.01793405	0.0001694131	-0.001625301	0.00516902
2566	-0.01891096	0.0001860261	-0.001712877	0.00534405
2567	-0.02006015	0.0001635034	-0.001701316	0.00527774
2568	-0.02096345	0.0001464635	-0.001631786	0.00534769
2569	-0.021962	0.0001837607	-0.001679635	0.0053033
2570	-0.02294793	0.000156149	-0.001687561	0.00525713
2571	-0.02394225	0.0001371393	-0.001659591	0.00535515
2572	-0.02493894	0.0001418342	-0.001753489	0.00532206
2573	-0.02590832	0.0001088052	-0.001740552	0.0052035
2574	-0.02692408	0.0001472515	-0.001728369	0.00525938
2575	-0.02793404	8.07995E-5	-0.00175362	0.00515812
2576	-0.02891903	0.0001146493	-0.001753882	0.00526512
2577	-0.02991712	0.000119213	-0.001687495	0.00525535
2578	-0.03090061	0.0001611723	-0.001672692	0.00522166
2579	-0.0319789	0.0001339546	-0.001676131	0.00513229
2580	-0.0329417	0.0001080501	-0.00169624	0.00525475
2581	-0.0340146	0.0001672134	-0.001683434	0.00527285
2582	-0.035031	9.27504E-5	-0.001695781	0.00520872
2583	-0.0360194	8.91717E-5	-0.001666698	0.00520773
2584	-0.0369743	0.0001882259	-0.001693816	0.00519742
2585	-0.0379901	0.0001516838	-0.001720738	0.00516539
2586	-0.0390112	0.0001663597	-0.001719264	0.00518018
2587	-0.0400068	0.0001362856	-0.001718052	0.00517774
2588	-0.0408801	4.88212E-5	-0.001693947	0.00532827
2589	-0.0419104	0.0001207889	-0.001715334	0.00529967
2590	-0.0429784	0.0001571668	-0.001719198	0.00521631
2591	-0.043935	0.0002274929	-0.00174851	0.00527543
2592	-0.0449067	0.0001980754	-0.00175267	0.00521638
2593	-0.045942	0.0002494247	-0.001746414	0.00524366
2594	-0.04699	0.0001755855	-0.001764034	0.0052714
2595	-0.0479819	0.0001484991	-0.001798488	0.00519075
2596	-0.0489663	0.0001240721	-0.001717757	0.00521869
2597	-0.0499643	0.000138551	-0.001758434	0.00528038
2598	-0.0509546	0.0002234874	-0.001700072	0.00522259
2599	-0.0520067	0.0001812326	-0.00167636	0.00527424
2600	-0.0529421	0.0001379929	-0.001735869	0.00505647
2601	-0.0539643	0.0001350052	-0.001740879	0.00526242
2602	-0.054951	0.000156149	-0.001698794	0.00520555
2603	-0.0558819	0.0001465292	-0.001726207	0.00518051
2604	-0.0569114	0.0001466605	-0.001735377	0.00527034
2605	-0.0579519	0.0001539492	-0.001764919	0.00512252
2606	-0.0589823	0.0001957772	-0.001759285	0.00505211
2607	-0.0599211	0.0001400285	-0.001735869	0.00516961
2608	-0.0609066	0.0002107814	-0.001688674	0.005178
2609	-0.0619214	0.0001529643	-0.001748838	0.0053356
2610	-0.0629295	0.0001738783	-0.00172434	0.00544267
2611	-0.0639963	0.0001322801	-0.001723161	0.00524095
2612	-0.0650958	0.0002091727	-0.001702331	0.00533606
2613	-0.0660111	0.0001719412	-0.001771927	0.00535092
2614	-0.0669462	0.0002027376	-0.001815028	0.00524352
2615	-0.0679777	0.0001843188	-0.001736818	0.00540403
2616	-0.0689343	0.0001888496	-0.001772058	0.00545092
2617	-0.0698666	0.000177457	-0.001746349	0.00538877
2618	-0.0709491	0.000173156	-0.001726469	0.00520607
2619	-0.0720068	0.0001641272	-0.001802353	0.00537061
2620	-0.0730659	0.0001461681	-0.001733936	0.00533547
2621	-0.0740247	0.0001347754	-0.001784897	0.00528084
2622	-0.0749605	0.0001823161	-0.00175303	0.00541863
2623	-0.0759701	0.000139142	-0.001766392	0.00526136
2624	-0.0770159	0.0001513555	-0.001766425	0.00519749
2625	-0.0780277	0.000177063	-0.001729908	0.00519683
2626	-0.0789891	0.0001814296	-0.001702168	0.00521459
2627	-0.079973	0.0002000782	-0.001707735	0.00519815
2628	-0.0809714	0.0001788359	-0.00170469	0.00540442
2629	-0.0819694	0.000230218	-0.001720803	0.00533408
2630	-0.082923	0.0001746662	-0.001713139	0.00541156
2631	-0.0839697	0.0001289969	-0.001756469	0.00549597
2632	-0.0849169	0.0001068682	-0.001767113	0.0054214
2633	-0.0859167	0.0001905569	-0.001788892	0.00539941
2634	-0.0869581	0.0001835309	-0.001783128	0.00539042
2635	-0.0879371	0.0002424315	-0.00175303	0.00538732
2636	-0.0889431	0.000111202	-0.001705443	0.00532424
2637	-0.0900329	0.0001502392	-0.001674526	0.00527886
2638	-0.0908706	0.0002086145	-0.001639417	0.00534366
2639	-0.0919111	0.0002064148	-0.001676884	0.00536579
2640	-0.0929557	0.0002377693	-0.001661458	0.00532127
2641	-0.0939648	0.0001517167	-0.001682746	0.00534478
2642	-0.0949474	8.35903E-5	-0.001692015	0.00528771
2643	-0.0959044	0.0001249586	-0.001720148	0.00530938
2644	-0.0968882	0.000131919	-0.001710454	0.00524379
2645	-0.0979066	0.0001211829	-0.001673511	0.00535337
2646	-0.0989448	0.0001053907	-0.001762495	0.00531929
2647	-0.099956	0.0001246631	-0.00174684	0.00537358
2648	-0.1010621	0.0001234811	-0.001782015	0.00537721
2649	-0.1020031	9.25534E-5	-0.001713074	0.00523117
2650	-0.1030013	0.0001309012	-0.001744384	0.0053428
2651	-0.1039873	0.0001538836	-0.001640039	0.00542761
2652	-0.1049564	0.0001962369	-0.00169755	0.00535152
2653	-0.1059642	0.000155952	-0.001701906	0.00534954
2654	-0.1069856	0.0001419656	-0.001717724	0.00535826
2655	-0.1079786	8.62168E-5	-0.001655039	0.00533804
2656	-0.1090111	0.0001207233	-0.001679013	0.00528216
2657	-0.1099326	0.0001115631	-0.001709897	0.00548573
2658	-0.1109753	0.0001818564	-0.001711403	0.00541361
2659	-0.1119263	0.0001664582	-0.001764198	0.00547655
2660	-0.1129699	0.0001494184	-0.00169434	0.00556876
2661	-0.1139624	0.0002025406	-0.001657037	0.00543752
2662	-0.1149441	0.0001717442	-0.00169755	0.00549108
2663	-0.1159403	0.0001480723	-0.001698631	0.00547318
2664	-0.1169948	9.78722E-5	-0.001785748	0.00553897
2665	-0.117992	0.0001187205	-0.001829798	0.00547939
2666	-0.1189339	0.0001494184	-0.001783357	0.00548699
2667	-0.119954	0.0001037819	-0.00173089	0.00545608
2668	-0.1210031	0.0001709562	-0.001778772	0.00552886
2669	-0.1220156	0.0001913121	-0.00170017	0.00564657
2670	-0.1229752	9.54426E-5	-0.001720705	0.00542543
2671	-0.1239866	0.0001238751	-0.001763216	0.00547028
2672	-0.1249435	0.0001392733	-0.00168707	0.00556394
2673	-0.1258751	0.0001135331	-0.001761676	0.00550469
2674	-0.1268279	0.000136417	-0.001784504	0.00539049
2675	-0.1279644	0.0001137957	-0.001748674	0.00555416
2676	-0.1289341	0.0001520778	-0.001724275	0.0054352
2677	-0.1299839	0.0001433445	-0.001744908	0.00544379
2678	-0.1309879	0.0001239736	-0.001703871	0.00545059
2679	-0.1320006	0.0001533254	-0.001716447	0.00537629
2680	-0.1329432	5.46324E-5	-0.001735999	0.00543765
2681	-0.1339565	0.000152439	-0.00173862	0.0054996
2682	-0.1349326	0.0001059817	-0.001730268	0.00536512
2683	-0.135973	0.0001240393	-0.001737375	0.00544921
2684	-0.1369793	0.0001316891	-0.001776807	0.00549855
2685	-0.1379922	9.03865E-5	-0.00174065	0.00547292
2686	-0.1389595	0.000106901	-0.001743303	0.0053889
2687	-0.1399585	0.0001187862	-0.001710814	0.00553144
2688	-0.1409946	0.0001831041	-0.00172601	0.00552622
2689	-0.141895	8.60527E-5	-0.001717102	0.0054286
2690	-0.1429363	0.0001173416	-0.001639581	0.00540978
2691	-0.1438832	0.0001130734	-0.001749067	0.00549115
2692	-0.144955	0.0001373691	-0.00176446	0.00542629
2693	-0.1459689	0.0001390435	-0.001682059	0.00555898
2694	-0.146947	0.0001229558	-0.001700235	0.00565258
2695	-0.1480099	0.000200308	-0.001709602	0.00554947
2696	-0.1490267	0.0001244989	-0.001694111	0.00539597
2697	-0.1500605	0.000127224	-0.001716382	0.00551691
2698	-0.1510294	0.0001826444	-0.001690148	0.00553329
2699	-0.1519564	0.0001903271	-0.001763609	0.00548164
2700	-0.1529763	0.0001970905	-0.001747528	0.00544478
2701	-0.1539267	0.0001939058	-0.001756174	0.00552517
2702	-0.1550303	0.0001814953	-0.001672757	0.0056111
2703	-0.1559865	0.0001378616	-0.001670137	0.00554643
2704	-0.1570097	0.0001267315	-0.001700268	0.00540145
2705	-0.1579513	0.0001011554	-0.001671022	0.00545925
2706	-0.1589464	9.40637E-5	-0.001681142	0.0054823
2707	-0.159992	0.0001879304	-0.001681305	0.0055506
2708	-0.1610223	0.0001969263	-0.00172231	0.00548032
2709	-0.1619685	0.0001738454	-0.001761087	0.00545429
2710	-0.1630132	0.0001663269	-0.001775792	0.0054821
2711	-0.1639617	0.000168264	-0.001720475	0.00553692
2712	-0.1649885	0.0001304415	-0.00179541	0.00558864
2713	-0.1659617	0.0001452488	-0.001778871	0.00557094
2714	-0.1669396	0.0001394047	-0.001778412	0.0056111
2715	-0.1679063	0.0001449861	-0.001758532	0.00543587
2716	-0.1688141	0.0001037491	-0.001739111	0.00548091
2717	-0.1698537	0.0001816266	-0.001757975	0.00531532
2718	-0.1708528	0.000199914	-0.001801829	0.00538091
2719	-0.1718941	0.0002344205	-0.001820726	0.00530958
2720	-0.1729255	0.0001833667	-0.001727222	0.00539683
2721	-0.1739448	0.0002062178	-0.001758139	0.00551651
2722	-0.1749611	0.0001773913	-0.001772353	0.00558204
2723	-0.1759228	0.0002148854	-0.001731513	0.0056576
2724	-0.1769058	0.0002363247	-0.00176767	0.00553137
2725	-0.1779145	0.0001491229	-0.001735836	0.00569815
2726	-0.1789571	0.0001142554	-0.001744351	0.00566031
2727	-0.1799524	0.0001102827	-0.001748609	0.00550555
2728	-0.1810395	0.0001557222	-0.001787058	0.0055216
2729	-0.1820618	0.0002436463	-0.00176089	0.00544703
2730	-0.1829838	0.0002211892	-0.001746611	0.00549181
2731	-0.1839223	0.000179788	-0.00175493	0.00546539
2732	-0.1849962	0.0002223383	-0.001706622	0.00552609
2733	-0.1859026	0.0002127185	-0.00173446	0.0055856
2734	-0.1869815	0.0002167897	-0.001718511	0.00540231
2735	-0.187978	0.0002736875	-0.001786371	0.00551499
2736	-0.1889431	0.0002217802	-0.001773598	0.00544789
2737	-0.1898998	0.0002299881	-0.0018372	0.0056611
2738	-0.1909534	0.0002354383	-0.001797899	0.00564756
2739	-0.1919904	0.0002730637	-0.00176243	0.00544914
2740	-0.1929698	0.0002017198	-0.001765639	0.00550654
2741	-0.1940049	0.0001937416	-0.001871982	0.00543943
2742	-0.1949968	0.0002226666	-0.0018016	0.00559511
